PLAYER_NAME,PLAYER_ID,Position_cluster,Position,DFGA_LT06,DFGA_6to10,DFGA_10to15,DFGA_15to3PT,DFGA_3PT,FG_LT_06_DefEPV,FG_6_to_10_DefEPV,FG_10_to_15_DefEPV,FG_15_to_3PT_DefEPV,FG3_DefEPV,LT5_OffEPV,5to10_OffEPV,10to15_OffEPV,15to3PT_OffEPV,3PT_OffEPV,BIG CLOSE RIM LT5,BIG CLOSE RIM 5TO10,BIG CLOSE RIM 10TO15,BIG CLOSE 15TO3,BIG CLOSE RIM 3,BIG STRETCH LT5,BIG STRETCH 5TO10,BIG STRETCH 10TO15,BIG STRETCH 15TO3,BIG STRETCH 3,BALLH PENETRATE LT5,BALLH PEN 5TO10,BALLH PEN 10TO15,BALLH PEN 15TO3,BALLH PEN 3,BALLH PER LT5,BALLH PER 5TO10,BALLH PER 10TO15,BALLH PER 15TO3,BALLH PER 3,WING SLASH LT5,WING SLASH 5TO10,WING SLASH 10TO15,WING SLASH 15TO3,WING SLASH 3,WING PER LT5,WING PER 5TO10,WING PER 10TO15,WING PER 15TO3,WING PER 3,BIG SCORE CLOSE LT5,BIG SCORE CLOSE 5TO10,BIG SCORE CLOSE 10TO15,BIG SCORE CLOSE 15TO3PT,BIG SCORE CLOSE 3,BIG SCORE STRETCH LT5,BIG SCORE STRETCH 5TO10,BIG SCORE STRETCH 10TO15,BIG SCORE STRETCH 15TO3,BIG SCORE STRETCH 3,BALLH PEN SCORE LT5,BALLH PENSCORE 5TO10,BALLH PEN SCORE 10TO15,BALLH PEN SCORE 15TO3,BALLH PEN SCORE 3,BALLH PER SCORE LT5,BALLH PER SCORE 5TO10,BALLH PER SCORE 10TO15,BALLH PER SCORE 15TO3,BALL PER SCORE 3,WING SLASH SCORE LT5,WING SLASH SCORE 5TO10,WING SLASH SCORE 10TO15,WING SLASH SCORE 15TO3 ,WING SLASH SCORE 3,WING PER SCORE LT5,WING PER SCORE 5TO10 ,WING PER SCORE 10TO15,WING PER SCORE 15TO3 ,WING PER SCORE 3,BIG CLOSE,BIG STRETCH,BALLH PEN,BALLH PER,WING SLASH,WING PER,Total
Ricky Rubio,201937,1,Ball-Handler,0.231,0.101,0.068,0.184,0.416,-1.4,-1.14,-0.72,-2.18,-8.04,3.6,0.8,1.4,6.4,7.8,2.520331579,0.355626316,0.1156,0.528757895,1.1232,1.461837736,0.224867925,0.101871698,0.604769811,2.345298113,2.18295,0.2424,0.147333333,0.907733333,5.7408,1.549114286,0.188808163,0.118236735,0.79157551,6.194155102,2.033874419,0.250386047,0.152130233,0.848967442,4.902027907,1.234655172,0.159045977,0.108487356,0.671705747,5.4912,1.120331579,-0.784373684,-0.6044,-1.651242105,-6.9168,0.061837736,-0.915132075,-0.618128302,-1.575230189,-5.694701887,0.78295,-0.8976,-0.572666667,-1.272266667,-2.2992,0.149114286,-0.951191837,-0.601763265,-1.38842449,-1.845844898,0.633874419,-0.889613953,-0.567869767,-1.331032558,-3.137972093,-0.165344828,-0.980954023,-0.611512644,-1.508294253,-2.5488,-1.919684211,-8.741354717,-4.258783333,-4.638110204,-5.292613953,-5.814905747,-30.66545217
Nikola Mirotic,202703,2,Wing,0.351120598,0.134471718,0.057630736,0.166488794,0.290288154,-2.76,-1.56,-0.6,-1.88,-5.58,4.2,0.8,0.8,1.4,16.2,3.830910521,0.473481997,0.097972252,0.478436219,0.783778015,2.221997141,0.299389863,0.086337367,0.547214112,1.636567931,3.318089648,0.322732124,0.124866596,0.821344717,4.005976521,2.354657722,0.251379784,0.100206913,0.716241587,4.322331366,3.091494378,0.333364771,0.12893202,0.768171552,3.420674592,1.876679056,0.211754315,0.091944209,0.607779781,3.831803629,1.070910521,-1.086518003,-0.502027748,-1.401563781,-4.796221985,-0.538002859,-1.260610137,-0.513662633,-1.332785888,-3.943432069,0.558089648,-1.237267876,-0.475133404,-1.058655283,-1.574023479,-0.405342278,-1.308620216,-0.499793087,-1.163758413,-1.257668634,0.331494378,-1.226635229,-0.47106798,-1.111828448,-2.159325408,-0.883320944,-1.348245685,-0.508055791,-1.272220219,-1.748196371,-1.919199011,-7.588493587,-3.786990395,-4.635182628,-4.637362686,-5.760039009,-28.32726732
Justin Hamilton,203120,0,Big,0.455942623,0.132172131,0.086065574,0.118852459,0.206967213,-3.6,-1.92,-1.06,-1.26,-3.84,3.8,1.2,0.6,0.8,8.4,4.974573986,0.46538503,0.146311475,0.341544435,0.558811475,2.885342561,0.294270028,0.128935973,0.390643365,1.166826477,4.308657787,0.317213115,0.18647541,0.586338798,2.856147541,3.057607059,0.247080964,0.149648712,0.51130813,3.081699565,4.014415745,0.327663934,0.192546702,0.548379718,2.438843881,2.436934709,0.208133126,0.137309214,0.433879781,2.731967213,1.374573986,-1.45461497,-0.913688525,-0.918455565,-3.281188525,-0.714657439,-1.625729972,-0.931064027,-0.869356635,-2.673173523,0.708657787,-1.602786885,-0.87352459,-0.673661202,-0.983852459,-0.542392941,-1.672919036,-0.910351288,-0.74869187,-0.758300435,0.414415745,-1.592336066,-0.867453298,-0.711620282,-1.401156119,-1.163065291,-1.711866874,-0.922690786,-0.826120219,-1.108032787,-1.912185073,-6.813981596,-3.42516735,-4.63265557,-4.158150019,-5.731775956,-26.67391556
Patrick Patterson,202335,2,Wing,0.305334847,0.108967083,0.065834279,0.146424518,0.373439274,-2.28,-1.26,-0.76,-1.84,-7.02,2,0.8,0.6,0.4,11.7,3.331363881,0.383678834,0.111918275,0.420777824,1.008286039,1.932251087,0.242605958,0.098627203,0.481266999,2.10535198,2.885414302,0.261520999,0.142640938,0.722360953,5.153461975,2.04761287,0.20370173,0.114471032,0.629924251,5.560434571,2.688366814,0.270137001,0.147285062,0.675595914,4.400504184,1.631962112,0.171591843,0.10503216,0.534533641,4.929398411,1.051363881,-0.876321166,-0.648081725,-1.419222176,-6.011713961,-0.347748913,-1.017394042,-0.661372797,-1.358733001,-4.91464802,0.605414302,-0.998479001,-0.617359062,-1.117639047,-1.866538025,-0.23238713,-1.05629827,-0.645528968,-1.210075749,-1.459565429,0.408366814,-0.989862999,-0.612714938,-1.164404086,-2.619495816,-0.648037888,-1.088408157,-0.65496784,-1.305466359,-2.090601589,-1.892261186,-8.299896773,-3.994600832,-4.603855544,-4.978111026,-5.787481832,-29.55620719
Carmelo Anthony,2546,2,Wing,0.281124498,0.073293173,0.059236948,0.145582329,0.440763052,-2.06,-0.64,-0.6,-1.82,-8.79,5.6,2,6.4,12.4,17.1,3.067216233,0.258069119,0.100702811,0.418357641,1.190060241,1.779040691,0.163181026,0.088743654,0.478498901,2.48490566,2.656626506,0.175903614,0.12834672,0.718206158,6.08253012,1.885255307,0.13701336,0.102999754,0.626301123,6.562871896,2.475203138,0.181698889,0.132525451,0.671710096,5.193828804,1.502561972,0.115415686,0.094506763,0.53145917,5.818072289,1.007216233,-0.381930881,-0.499297189,-1.401642359,-7.599939759,-0.280959309,-0.476818974,-0.511256346,-1.341501099,-6.30509434,0.596626506,-0.464096386,-0.47165328,-1.101793842,-2.70746988,-0.174744693,-0.50298664,-0.497000246,-1.193698877,-2.227128104,0.415203138,-0.458301111,-0.467474549,-1.148289904,-3.596171196,-0.557438028,-0.524584314,-0.505493237,-1.28854083,-2.971927711,-1.275654196,-8.915630067,-4.148386881,-4.595558561,-5.255033623,-5.84798412,-30.03824745
Channing Frye,101112,0,Big,0.387589013,0.13733469,0.073245168,0.21871821,0.18311292,-2.98,-1.64,-0.78,-2.66,-3.12,2,1,0.6,1.8,13.5,4.228800129,0.483562671,0.124516785,0.628527065,0.494404883,2.452780284,0.305764026,0.109729553,0.71888136,1.032342271,3.662716175,0.329603255,0.158697864,1.079009834,2.526958291,2.599219383,0.256731787,0.127356904,0.940934665,2.726514003,3.412586056,0.340462277,0.163864771,1.009155646,2.157751544,2.07159645,0.216262672,0.116855509,0.798447165,2.417090539,1.248800129,-1.156437329,-0.655483215,-2.031472935,-2.625595117,-0.527219716,-1.334235974,-0.670270447,-1.94111864,-2.087657729,0.682716175,-1.310396745,-0.621302136,-1.580990166,-0.593041709,-0.380780617,-1.383268213,-0.652643096,-1.719065335,-0.393485997,0.432586056,-1.299537723,-0.616135229,-1.650844354,-0.962248456,-0.90840355,-1.423737328,-0.663144491,-1.861552835,-0.702909461,-2.59459335,-6.560502505,-3.423014581,-4.529243258,-4.096179706,-5.559747664,-26.76328106
Evan Turner,202323,2,Wing,0.215110178,0.094438615,0.108079748,0.223504722,0.358866737,-1.52,-0.84,-1.1,-2.6,-6.57,4,2.4,3.6,3.4,5.4,2.346965262,0.332523334,0.183735572,0.64228199,0.968940189,1.361282148,0.210259558,0.161915698,0.734613633,2.023195866,2.032791186,0.226652676,0.234172788,1.102623295,4.952360965,1.442555196,0.17654239,0.187926419,0.961526436,5.34345247,1.893970082,0.234119915,0.241797018,1.031240391,4.228785475,1.149726816,0.148713681,0.172430679,0.815920686,4.737040923,0.826965262,-0.507476666,-0.916264428,-1.95771801,-5.601059811,-0.158717852,-0.629740442,-0.938084302,-1.865386367,-4.546804134,0.512791186,-0.613347324,-0.865827212,-1.497376705,-1.617639035,-0.077444804,-0.66345761,-0.912073581,-1.638473564,-1.22654753,0.373970082,-0.605880085,-0.858202982,-1.568759609,-2.341214525,-0.370273184,-0.691286319,-0.927569321,-1.784079314,-1.832959077,-2.554493842,-8.138733097,-4.081399091,-4.517997088,-5.000087118,-5.606167215,-29.89887745
Ersan Ilyasova,101141,2,Wing,0.367678959,0.114967462,0.077006508,0.180043384,0.260303688,-2.7,-1.28,-0.92,-2.16,-4.92,6.6,1,1.4,3.2,14.7,4.011570956,0.404806485,0.130911063,0.51738783,0.702819957,2.326783449,0.255965293,0.115364466,0.591765236,1.467523431,3.474566161,0.275921909,0.166847433,0.888214027,3.592190889,2.46570012,0.214918766,0.13389703,0.774553986,3.875868786,3.237284972,0.285012359,0.172279675,0.830711799,3.067346012,1.965180642,0.181040716,0.122856359,0.657261825,3.436008677,1.311570956,-0.875193515,-0.789088937,-1.64261217,-4.217180043,-0.373216551,-1.024034707,-0.804635534,-1.568234764,-3.452476569,0.774566161,-1.004078091,-0.753152567,-1.271785973,-1.327809111,-0.23429988,-1.065081234,-0.78610297,-1.385446014,-1.044131214,0.537284972,-0.994987641,-0.747720325,-1.329288201,-1.852653988,-0.734819358,-1.098959284,-0.797143641,-1.502738175,-1.483991323,-1.995323667,-7.222598125,-3.582259581,-4.515061313,-4.387365182,-5.617651781,-27.32025965
Luc Mbah a Moute,201601,2,Wing,0.226351351,0.134009009,0.121621622,0.216216216,0.301801802,-1.36,-1.48,-1.38,-2.62,-5.04,4.6,0,0,1.8,4.2,2.469612376,0.471852774,0.206756757,0.621337127,0.814864865,1.432419684,0.29835968,0.182202958,0.710657828,1.701478837,2.13902027,0.321621622,0.263513514,1.066666667,4.164864865,1.517939879,0.250514801,0.211472697,0.930170987,4.493767237,1.992944689,0.332217683,0.272093023,0.997611565,3.556348209,1.209808947,0.211025681,0.194035415,0.789313451,3.983783784,1.109612376,-1.008147226,-1.173243243,-1.998662873,-4.225135135,0.072419684,-1.18164032,-1.197797042,-1.909342172,-3.338521163,0.77902027,-1.158378378,-1.116486486,-1.553333333,-0.875135135,0.157939879,-1.229485199,-1.168527303,-1.689829013,-0.546232763,0.632944689,-1.147782317,-1.107906977,-1.622388435,-1.483651791,-0.150191053,-1.268974319,-1.185964585,-1.830686549,-1.056216216,-3.070440967,-7.554881013,-3.924313063,-4.4761344,-4.728784831,-5.492032722,-29.246587
Courtney Lee,201584,2,Wing,0.244282744,0.095634096,0.104989605,0.185031185,0.37006237,-1.3,-0.88,-1.1,-2.34,-7.05,3.6,1.2,2,4.4,10.5,2.66525331,0.336732684,0.178482328,0.531721195,0.999168399,1.545894952,0.212921194,0.157286314,0.608159102,2.08631389,2.308471933,0.22952183,0.227477477,0.912820513,5.106860707,1.638189995,0.178777207,0.182553354,0.79601171,5.510153167,2.150824349,0.237083595,0.234883721,0.853725282,4.360711696,1.30564915,0.15059622,0.167500657,0.675470165,4.884823285,1.36525331,-0.543267316,-0.921517672,-1.808278805,-6.050831601,0.245894952,-0.667078806,-0.942713686,-1.731840898,-4.96368611,1.008471933,-0.65047817,-0.872522523,-1.427179487,-1.943139293,0.338189995,-0.701222793,-0.917446646,-1.54398829,-1.539846833,0.850824349,-0.642916405,-0.865116279,-1.486274718,-2.689288304,0.00564915,-0.72940378,-0.932499343,-1.664529835,-2.165176715,-1.907810483,-8.059424548,-3.88484754,-4.364314566,-4.832771358,-5.485960523,-28.53512902
Evan Fournier,203095,2,Wing,0.247588424,0.11039657,0.088960343,0.170418006,0.382636656,-1.64,-1.34,-1.1,-2,-6.69,9,3.2,1.4,3.4,15.9,2.70132002,0.388712134,0.151232583,0.489727534,1.033118971,1.566814294,0.24578859,0.133272665,0.560128617,2.157204392,2.339710611,0.264951768,0.19274741,0.840728832,5.280385852,1.660358291,0.206373997,0.154682066,0.73314522,5.697381718,2.179929709,0.2736808,0.199022907,0.786300755,4.508883571,1.323317441,0.173842875,0.141927536,0.622123665,5.050803859,1.06132002,-0.951287866,-0.948767417,-1.510272466,-5.656881029,-0.073185706,-1.09421141,-0.966727335,-1.439871383,-4.532795608,0.699710611,-1.075048232,-0.90725259,-1.159271168,-1.409614148,0.020358291,-1.133626003,-0.945317934,-1.26685478,-0.992618282,0.539929709,-1.0663192,-0.900977093,-1.213699245,-2.181116429,-0.316682559,-1.166157125,-0.958072464,-1.377876335,-1.639196141,-2.349007728,-8.106791442,-3.851475527,-4.318058709,-4.822182258,-5.457984625,-28.90550029
Rondae Hollis-Jefferson,1626178,2,Wing,0.329411765,0.117647059,0.070588235,0.193582888,0.288770053,-2.26,-1.42,-0.74,-2.2,-5.37,7.8,1.6,1.6,1.4,2.7,3.594055728,0.414241486,0.12,0.556296088,0.779679144,2.084617092,0.261931188,0.105749168,0.636266774,1.628009283,3.112941176,0.282352941,0.152941176,0.955008913,3.985026738,2.20907563,0.219927971,0.122737095,0.832801484,4.299727164,2.900355677,0.291655267,0.157920657,0.89318244,3.402785723,1.760649087,0.185260311,0.112616633,0.706688795,3.811764706,1.334055728,-1.005758514,-0.62,-1.643703912,-4.590320856,-0.175382908,-1.158068812,-0.634250832,-1.563733226,-3.741990717,0.852941176,-1.137647059,-0.587058824,-1.244991087,-1.384973262,-0.05092437,-1.200072029,-0.617262905,-1.367198516,-1.070272836,0.640355677,-1.128344733,-0.582079343,-1.30681756,-1.967214277,-0.499350913,-1.234739689,-0.627383367,-1.493311205,-1.558235294,-1.935406699,-7.273426496,-3.501729055,-4.305730656,-4.344100236,-5.413020468,-26.77341361
Bismack Biyombo,202687,0,Big,0.447046843,0.151731161,0.084521385,0.147657841,0.16904277,-3.56,-1.68,-1.1,-1.62,-2.91,5.8,1.8,0.6,0.4,0,4.877516347,0.534253403,0.143686354,0.424322007,0.456415479,2.829047381,0.337816547,0.126622603,0.485320678,0.953018484,4.224592668,0.364154786,0.183129667,0.72844535,2.332790224,2.997950871,0.283644374,0.146963714,0.635230059,2.517012345,3.936091508,0.376152134,0.189092029,0.681286411,1.991952825,2.3893883,0.238932978,0.134845612,0.539035981,2.231364562,1.317516347,-1.145746597,-0.956313646,-1.195677993,-2.453584521,-0.730952619,-1.342183453,-0.973377397,-1.134679322,-1.956981516,0.664592668,-1.315845214,-0.916870333,-0.89155465,-0.577209776,-0.562049129,-1.396355626,-0.953036286,-0.984769941,-0.392987655,0.376091508,-1.303847866,-0.910907971,-0.938713589,-0.918047175,-1.1706117,-1.441067022,-0.965154388,-1.080964019,-0.678635438,-1.980221889,-6.138174307,-3.036887305,-4.289198637,-3.695425094,-5.336432568,-24.4763398
Eric Gordon,201569,1,Ball-Handler,0.234567901,0.08305275,0.085297419,0.171717172,0.425364759,-1.44,-0.92,-0.98,-2.08,-7.65,6.4,1.4,0.4,1.6,26.4,2.559259259,0.292433103,0.145005612,0.493460925,1.148484848,1.484416492,0.184909896,0.127785189,0.564398704,2.398094149,2.216666667,0.199326599,0.184811074,0.847138047,5.87003367,1.573041068,0.155257793,0.148313063,0.738734282,6.333594448,2.065288544,0.205893561,0.190828178,0.792295043,5.01237961,1.253724989,0.130784215,0.136083698,0.626866365,5.614814815,1.119259259,-0.627566897,-0.834994388,-1.586539075,-6.501515152,0.044416492,-0.735090104,-0.852214811,-1.515601296,-5.251905851,0.776666667,-0.720673401,-0.795188926,-1.232861953,-1.77996633,0.133041068,-0.764742207,-0.831686937,-1.341265718,-1.316405552,0.625288544,-0.714106439,-0.789171822,-1.287704957,-2.63762039,-0.186275011,-0.789215785,-0.843916302,-1.453133635,-2.035185185,-1.929841101,-8.31039557,-3.752023943,-4.121059346,-4.803315063,-5.307725918,-28.22436094
Aaron Gordon,203932,2,Wing,0.306053812,0.10426009,0.067264574,0.184977578,0.337443946,-2.24,-1.18,-0.76,-2.02,-6,8.4,1.6,1.6,3.6,9.9,3.339208166,0.367105263,0.114349776,0.531567147,0.911098655,1.936800914,0.232126237,0.100769947,0.607982909,1.902419832,2.89220852,0.250224215,0.14573991,0.912556054,4.656726457,2.052434337,0.194902535,0.116957994,0.795781093,5.024471493,2.694697049,0.258468036,0.150484931,0.853477943,3.976345291,1.635804855,0.164179681,0.107314056,0.67527447,4.45426009,1.099208166,-0.812894737,-0.645650224,-1.488432853,-5.088901345,-0.303199086,-0.947873763,-0.659230053,-1.412017091,-4.097580168,0.65220852,-0.929775785,-0.61426009,-1.107443946,-1.343273543,-0.187565663,-0.985097465,-0.643042006,-1.224218907,-0.975528507,0.454697049,-0.921531964,-0.609515069,-1.166522057,-2.023654709,-0.604195145,-1.015820319,-0.652685944,-1.34472553,-1.54573991,-1.847769648,-7.419900161,-3.342544843,-4.015452549,-4.266526749,-5.163166847,-26.0553608
Dewayne Dedmon,203473,0,Big,0.351851852,0.186419753,0.085185185,0.177777778,0.198765432,-2.82,-2.08,-0.82,-1.8,-3.06,5.6,0.6,0.2,0.4,0,3.838888889,0.656393762,0.144814815,0.510877193,0.536666667,2.226624738,0.415047752,0.127617051,0.584318658,1.120587002,3.325,0.447407407,0.184567901,0.877037037,2.742962963,2.359561602,0.348490804,0.148117914,0.764807256,2.95957672,3.097932817,0.462147574,0.190577089,0.820258398,2.342196382,1.880587484,0.293557542,0.13590464,0.64899106,2.623703704,1.018888889,-1.423606238,-0.675185185,-1.289122807,-2.523333333,-0.593375262,-1.664952248,-0.692382949,-1.215681342,-1.939412998,0.505,-1.632592593,-0.635432099,-0.922962963,-0.317037037,-0.460438398,-1.731509196,-0.671882086,-1.035192744,-0.10042328,0.277932817,-1.617852426,-0.629422911,-0.979741602,-0.717803618,-0.939412516,-1.786442458,-0.68409536,-1.15100894,-0.436296296,-2.369025341,-6.105804799,-3.003024691,-3.999445704,-3.66688774,-4.99725557,-24.14144385
Seth Curry,203552,1,Ball-Handler,0.171067738,0.102181401,0.094144661,0.233065442,0.399540758,-0.78,-1.08,-0.94,-2.48,-7.17,3.6,1.6,1.4,4.4,13.8,1.86643906,0.35978609,0.160045924,0.669756481,1.078760046,1.082568291,0.227498213,0.141039361,0.766037736,2.252505253,1.616590126,0.245235362,0.2039801,1.149789514,5.513662457,1.1472012,0.191016659,0.163696432,1.002657044,5.949080344,1.50619176,0.253314821,0.210621312,1.075353109,4.70807679,0.914327566,0.160906344,0.150198609,0.850822809,5.273938002,1.08643906,-0.72021391,-0.779954076,-1.810243519,-6.091239954,0.302568291,-0.852501787,-0.798960639,-1.713962264,-4.917494747,0.836590126,-0.834764638,-0.7360199,-1.330210486,-1.656337543,0.3672012,-0.888983341,-0.776303568,-1.477342956,-1.220919656,0.72619176,-0.826685179,-0.729378688,-1.404646891,-2.46192321,0.134327566,-0.919093656,-0.789801391,-1.629177191,-1.896061998,-2.223972445,-7.980351147,-3.720742442,-3.996348321,-4.696442208,-5.09980667,-27.71766323
Marcus Smart,203935,1,Ball-Handler,0.215946844,0.088593577,0.071982281,0.189368771,0.434108527,-1.5,-0.92,-0.68,-2.04,-7.86,5.2,2.4,1.4,2,12.6,2.356093723,0.311942647,0.122369878,0.544186047,1.172093023,1.366576819,0.197246077,0.107837606,0.622415847,2.447389206,2.040697674,0.212624585,0.155961609,0.934219269,5.990697674,1.448165977,0.165615748,0.125161028,0.814672181,6.463787375,1.90133663,0.219629658,0.161039429,0.8737387,5.115413737,1.154198648,0.139509426,0.114840697,0.691304846,5.730232558,0.856093723,-0.608057353,-0.557630122,-1.495813953,-6.687906977,-0.133423181,-0.722753923,-0.572162394,-1.417584153,-5.412610794,0.540697674,-0.707375415,-0.524038391,-1.105780731,-1.869302326,-0.051834023,-0.754384252,-0.554838972,-1.225327819,-1.396212625,0.40133663,-0.700370342,-0.518960571,-1.1662613,-2.744586263,-0.345801352,-0.780490574,-0.565159303,-1.348695154,-2.129767442,-1.805407705,-8.258534445,-3.665799188,-3.98259769,-4.728841845,-5.169913825,-27.6110947
Tim Hardaway Jr.,203501,2,Wing,0.171396141,0.073779796,0.085130533,0.197502838,0.472190692,-1.14,-0.9,-0.78,-2.02,-8.43,7.4,1.2,1,3.2,15.9,1.870022104,0.259782544,0.144721907,0.567560786,1.274914869,1.084646521,0.164264451,0.127535177,0.649150836,2.662086394,1.61969353,0.17707151,0.184449489,0.974347333,6.516231555,1.149403507,0.137923047,0.148022887,0.849665269,7.030823044,1.50908323,0.182905261,0.190454821,0.911268907,5.564163345,0.916082821,0.116181977,0.135817449,0.720998865,6.23291714,0.730022104,-0.640217456,-0.635278093,-1.452439214,-7.155085131,-0.055353479,-0.735735549,-0.652464823,-1.370849164,-5.767913606,0.47969353,-0.72292849,-0.595550511,-1.045652667,-1.913768445,0.009403507,-0.762076953,-0.631977113,-1.170334731,-1.399176956,0.36908323,-0.717094739,-0.589545179,-1.108731093,-2.865836655,-0.223917179,-0.783818023,-0.644182551,-1.299001135,-2.19708286,-1.997912659,-8.582316621,-3.798206583,-3.954162246,-4.912124436,-5.148001748,-28.39272429
Reggie Jackson,202704,1,Ball-Handler,0.204246714,0.114256825,0.086956522,0.184024267,0.410515672,-1.46,-1.18,-1,-1.78,-7.17,7,4.4,2.6,5,10.5,2.228439146,0.402304295,0.147826087,0.52882763,1.108392315,1.292534865,0.25438312,0.130270714,0.604849572,2.314378923,1.930131446,0.27421638,0.188405797,0.90785305,5.665116279,1.369703473,0.21359031,0.15119787,0.791679908,6.112494583,1.798321067,0.283250641,0.194539939,0.849079408,4.837402121,1.091663471,0.179921667,0.138730635,0.671794335,5.418806876,0.768439146,-0.777695705,-0.852173913,-1.25117237,-6.061607685,-0.167465135,-0.92561688,-0.869729286,-1.175150428,-4.855621077,0.470131446,-0.90578362,-0.811594203,-0.87214695,-1.504883721,-0.090296527,-0.96640969,-0.84880213,-0.988320092,-1.057505417,0.338321067,-0.896749359,-0.805460061,-0.930920592,-2.332597879,-0.368336529,-1.000078333,-0.861269365,-1.108205665,-1.751193124,-2.112602842,-7.993582807,-3.624277048,-3.951333856,-4.627406824,-5.089083017,-27.39828639
Kawhi Leonard,202695,2,Wing,0.293926247,0.111713666,0.065075922,0.195227766,0.334056399,-2,-1.26,-0.88,-2.22,-5.67,7.2,4,5,9.2,15.6,3.206890056,0.393349697,0.110629067,0.561022948,0.901952278,1.860054025,0.248720992,0.097491098,0.641673147,1.883321737,2.777603037,0.268112798,0.140997831,0.963123644,4.609978308,1.971105405,0.208836159,0.113152419,0.839877817,4.974031608,2.587918075,0.276945972,0.145588458,0.900771831,3.936427382,1.570985115,0.175916922,0.103822275,0.712693545,4.409544469,1.206890056,-0.866650303,-0.769370933,-1.658977052,-4.768047722,-0.139945975,-1.011279008,-0.782508902,-1.578326853,-3.786678263,0.777603037,-0.991887202,-0.739002169,-1.256876356,-1.060021692,-0.028894595,-1.051163841,-0.766847581,-1.380122183,-0.695968392,0.587918075,-0.983054028,-0.734411542,-1.319228169,-1.733572618,-0.429014885,-1.084083078,-0.776177725,-1.507306455,-1.260455531,-2.088108232,-7.298739001,-3.270184382,-3.922996591,-4.182348282,-5.057037674,-25.81941416
Stephen Curry,201939,1,Ball-Handler,0.195865071,0.109902067,0.099020675,0.174102285,0.421109902,-1.02,-1.3,-1.14,-2,-7.17,9,1.6,1.4,5,30,2.136991009,0.386970964,0.168335147,0.500314988,1.136996736,1.239493297,0.244687622,0.148344181,0.572238077,2.374106391,1.850924918,0.263764962,0.214544795,0.858904606,5.811316649,1.313495148,0.205449579,0.172174724,0.748995137,6.270240501,1.724523623,0.272454893,0.221529974,0.803299846,4.962241567,1.046865033,0.173064175,0.157977812,0.635573399,5.558650707,1.116991009,-0.913029036,-0.971664853,-1.499685012,-6.033003264,0.219493297,-1.055312378,-0.991655819,-1.427761923,-4.795893609,0.830924918,-1.036235038,-0.925455205,-1.141095394,-1.358683351,0.293495148,-1.094550421,-0.967825276,-1.251004863,-0.899759499,0.704523623,-1.027545107,-0.918470026,-1.196700154,-2.207758433,0.026865033,-1.126935825,-0.982022188,-1.364426601,-1.611349293,-2.267387893,-8.051130433,-3.63054407,-3.919644911,-4.645950097,-5.057868873,-27.57252628
Dante Cunningham,201967,2,Wing,0.324795082,0.099385246,0.066598361,0.159836066,0.349385246,-2.28,-1.16,-0.68,-1.82,-6.24,3.4,0.6,0.2,1.2,8.1,3.543685289,0.349940682,0.113217213,0.459318378,0.943340164,2.05540133,0.221272812,0.099771884,0.525347974,1.969741726,3.069313525,0.23852459,0.144296448,0.78852459,4.821516393,2.17811559,0.185789562,0.115799599,0.687621278,5.202275008,2.859707396,0.246382958,0.148994472,0.737476172,4.117058235,1.735973714,0.156503203,0.106251178,0.583493499,4.611885246,1.263685289,-0.810059318,-0.566782787,-1.360681622,-5.296659836,-0.22459867,-0.938727188,-0.580228116,-1.294652026,-4.270258274,0.789313525,-0.92147541,-0.535703552,-1.03147541,-1.418483607,-0.10188441,-0.974210438,-0.564200401,-1.132378722,-1.037724992,0.579707396,-0.913617042,-0.531005528,-1.082523828,-2.122941765,-0.544026286,-1.003496797,-0.573748822,-1.236506501,-1.628114754,-1.473838438,-7.308464275,-3.117824454,-3.810398963,-4.070380766,-4.98589316,-24.76680006
